"prod_id";"qty";"price";"discount";"members";"txn_id";"start_txn_time"
"5d267b";5;40;11;1;"bbc29a";"2021-01-30 04:50:49"
"2a2353";3;57;11;1;"bbc29a";"2021-01-30 04:50:49"
"f084eb";4;36;11;1;"bbc29a";"2021-01-30 04:50:49"
"c4a632";1;13;8;1;"c75816";"2021-03-14 22:35:14"
"e83aa3";3;32;8;1;"c75816";"2021-03-14 22:35:14"
"72f5d4";2;19;8;1;"c75816";"2021-03-14 22:35:14"
"9ec847";2;54;8;1;"c75816";"2021-03-14 22:35:14"
"2feb6b";3;29;8;1;"c75816";"2021-03-14 22:35:14"
"c4a632";2;13;20;1;"93cd8d";"2021-01-21 04:09:14"
"9ec847";1;54;20;1;"93cd8d";"2021-01-21 04:09:14"
"5d267b";2;40;20;1;"93cd8d";"2021-01-21 04:09:14"
"c8d436";2;10;20;1;"93cd8d";"2021-01-21 04:09:14"
"d5e9a6";3;23;14;1;"87faf2";"2021-01-18 14:46:42"
"72f5d4";2;19;14;1;"87faf2";"2021-01-18 14:46:42"
"9ec847";1;54;14;1;"87faf2";"2021-01-18 14:46:42"
"5d267b";1;40;14;1;"87faf2";"2021-01-18 14:46:42"
"c8d436";2;10;14;1;"87faf2";"2021-01-18 14:46:42"
"2a2353";4;57;14;1;"87faf2";"2021-01-18 14:46:42"
"c4a632";5;13;24;0;"d631a7";"2021-02-08 04:16:38"
"e31d39";1;10;24;0;"d631a7";"2021-02-08 04:16:38"
"72f5d4";5;19;24;0;"d631a7";"2021-02-08 04:16:38"
"5d267b";5;40;24;0;"d631a7";"2021-02-08 04:16:38"
"c8d436";4;10;24;0;"d631a7";"2021-02-08 04:16:38"
"2a2353";3;57;24;0;"d631a7";"2021-02-08 04:16:38"
"b9a74d";2;17;24;0;"d631a7";"2021-02-08 04:16:38"
"2feb6b";2;29;24;0;"d631a7";"2021-02-08 04:16:38"
"c4a632";1;13;21;0;"a3952f";"2021-01-24 15:04:16"
"e83aa3";3;32;21;0;"a3952f";"2021-01-24 15:04:16"
"e31d39";1;10;21;0;"a3952f";"2021-01-24 15:04:16"
"5d267b";2;40;21;0;"a3952f";"2021-01-24 15:04:16"
"2feb6b";4;29;21;0;"a3952f";"2021-01-24 15:04:16"
"e83aa3";3;32;7;1;"61fd20";"2021-01-30 15:56:34"
"e31d39";2;10;7;1;"61fd20";"2021-01-30 15:56:34"
"d5e9a6";4;23;7;1;"61fd20";"2021-01-30 15:56:34"
"72f5d4";3;19;7;1;"61fd20";"2021-01-30 15:56:34"
"c8d436";1;10;7;1;"61fd20";"2021-01-30 15:56:34"
"2a2353";4;57;7;1;"61fd20";"2021-01-30 15:56:34"
"f084eb";4;36;7;1;"61fd20";"2021-01-30 15:56:34"
"c4a632";1;13;11;0;"2ab1fd";"2021-01-13 12:50:55"
"d5e9a6";3;23;11;0;"2ab1fd";"2021-01-13 12:50:55"
"9ec847";5;54;11;0;"2ab1fd";"2021-01-13 12:50:55"
"f084eb";5;36;11;0;"2ab1fd";"2021-01-13 12:50:55"
"b9a74d";1;17;11;0;"2ab1fd";"2021-01-13 12:50:55"
"c4a632";2;13;21;0;"c68014";"2021-01-07 16:34:45"
"d5e9a6";5;23;21;0;"c68014";"2021-01-07 16:34:45"
"5d267b";2;40;21;0;"c68014";"2021-01-07 16:34:45"
"c8d436";3;10;21;0;"c68014";"2021-01-07 16:34:45"
"2a2353";5;57;21;0;"c68014";"2021-01-07 16:34:45"
"2feb6b";3;29;21;0;"c68014";"2021-01-07 16:34:45"
"c4a632";2;13;13;0;"f5faa9";"2021-03-05 08:20:36"
"d5e9a6";5;23;13;0;"f5faa9";"2021-03-05 08:20:36"
"9ec847";3;54;13;0;"f5faa9";"2021-03-05 08:20:36"
"5d267b";4;40;13;0;"f5faa9";"2021-03-05 08:20:36"
"c8d436";2;10;13;0;"f5faa9";"2021-03-05 08:20:36"
"2a2353";1;57;13;0;"f5faa9";"2021-03-05 08:20:36"
"f084eb";4;36;13;0;"f5faa9";"2021-03-05 08:20:36"
"2feb6b";5;29;13;0;"f5faa9";"2021-03-05 08:20:36"
"e83aa3";4;32;14;0;"d6855b";"2021-03-06 16:20:02"
"e31d39";5;10;14;0;"d6855b";"2021-03-06 16:20:02"
"d5e9a6";4;23;14;0;"d6855b";"2021-03-06 16:20:02"
"5d267b";1;40;14;0;"d6855b";"2021-03-06 16:20:02"
"f084eb";3;36;14;0;"d6855b";"2021-03-06 16:20:02"
"e83aa3";4;32;16;0;"3e4cb2";"2021-01-23 20:21:19"
"e31d39";1;10;16;0;"3e4cb2";"2021-01-23 20:21:19"
"72f5d4";4;19;16;0;"3e4cb2";"2021-01-23 20:21:19"
"5d267b";4;40;16;0;"3e4cb2";"2021-01-23 20:21:19"
"c4a632";2;13;21;1;"887ea1";"2021-02-27 09:55:24"
"e83aa3";3;32;21;1;"887ea1";"2021-02-27 09:55:24"
"e31d39";3;10;21;1;"887ea1";"2021-02-27 09:55:24"
"72f5d4";2;19;21;1;"887ea1";"2021-02-27 09:55:24"
"9ec847";3;54;21;1;"887ea1";"2021-02-27 09:55:24"
"2a2353";3;57;21;1;"887ea1";"2021-02-27 09:55:24"
"2feb6b";5;29;21;1;"887ea1";"2021-02-27 09:55:24"
"e83aa3";5;32;13;1;"35bd01";"2021-02-25 16:09:15"
"e31d39";1;10;13;1;"35bd01";"2021-02-25 16:09:15"
"d5e9a6";4;23;13;1;"35bd01";"2021-02-25 16:09:15"
"9ec847";3;54;13;1;"35bd01";"2021-02-25 16:09:15"
"5d267b";3;40;13;1;"35bd01";"2021-02-25 16:09:15"
"c8d436";2;10;13;1;"35bd01";"2021-02-25 16:09:15"
"2a2353";3;57;13;1;"35bd01";"2021-02-25 16:09:15"
"f084eb";2;36;13;1;"35bd01";"2021-02-25 16:09:15"
"b9a74d";3;17;13;1;"35bd01";"2021-02-25 16:09:15"
"c4a632";2;13;14;1;"c1b8fb";"2021-02-21 15:40:12"
"e83aa3";3;32;14;1;"c1b8fb";"2021-02-21 15:40:12"
"e31d39";3;10;14;1;"c1b8fb";"2021-02-21 15:40:12"
"d5e9a6";5;23;14;1;"c1b8fb";"2021-02-21 15:40:12"
"72f5d4";1;19;14;1;"c1b8fb";"2021-02-21 15:40:12"
"c8d436";4;10;14;1;"c1b8fb";"2021-02-21 15:40:12"
"f084eb";5;36;14;1;"c1b8fb";"2021-02-21 15:40:12"
"b9a74d";1;17;14;1;"c1b8fb";"2021-02-21 15:40:12"
"c4a632";4;13;19;1;"510f24";"2021-01-16 15:51:59"
"e31d39";5;10;19;1;"510f24";"2021-01-16 15:51:59"
"d5e9a6";1;23;19;1;"510f24";"2021-01-16 15:51:59"
"72f5d4";2;19;19;1;"510f24";"2021-01-16 15:51:59"
"5d267b";5;40;19;1;"510f24";"2021-01-16 15:51:59"
"c8d436";2;10;19;1;"510f24";"2021-01-16 15:51:59"
"2a2353";4;57;19;1;"510f24";"2021-01-16 15:51:59"
"b9a74d";1;17;19;1;"510f24";"2021-01-16 15:51:59"
"c4a632";5;13;14;1;"4c6a1b";"2021-03-01 07:11:23"
"e83aa3";1;32;14;1;"4c6a1b";"2021-03-01 07:11:23"
"e31d39";3;10;14;1;"4c6a1b";"2021-03-01 07:11:23"
"5d267b";3;40;14;1;"4c6a1b";"2021-03-01 07:11:23"
"e83aa3";1;32;24;1;"030b14";"2021-02-21 22:05:34"
"72f5d4";1;19;24;1;"030b14";"2021-02-21 22:05:34"
"f084eb";5;36;24;1;"030b14";"2021-02-21 22:05:34"
"c4a632";4;13;5;1;"ac3c6f";"2021-01-08 11:18:51"
"e83aa3";4;32;5;1;"ac3c6f";"2021-01-08 11:18:51"
"d5e9a6";1;23;5;1;"ac3c6f";"2021-01-08 11:18:51"
"72f5d4";2;19;5;1;"ac3c6f";"2021-01-08 11:18:51"
"9ec847";5;54;5;1;"ac3c6f";"2021-01-08 11:18:51"
"c8d436";1;10;5;1;"ac3c6f";"2021-01-08 11:18:51"
"b9a74d";4;17;5;1;"ac3c6f";"2021-01-08 11:18:51"
"2feb6b";2;29;5;1;"ac3c6f";"2021-01-08 11:18:51"
"e83aa3";3;32;3;0;"43cd4a";"2021-01-07 04:25:40"
"e31d39";5;10;3;0;"43cd4a";"2021-01-07 04:25:40"
"5d267b";3;40;3;0;"43cd4a";"2021-01-07 04:25:40"
"c8d436";5;10;3;0;"43cd4a";"2021-01-07 04:25:40"
"2a2353";4;57;3;0;"43cd4a";"2021-01-07 04:25:40"
"f084eb";1;36;3;0;"43cd4a";"2021-01-07 04:25:40"
"b9a74d";5;17;3;0;"43cd4a";"2021-01-07 04:25:40"
"e83aa3";3;32;5;0;"5b361b";"2021-02-04 12:54:41"
"e31d39";5;10;5;0;"5b361b";"2021-02-04 12:54:41"
"d5e9a6";3;23;5;0;"5b361b";"2021-02-04 12:54:41"
"72f5d4";1;19;5;0;"5b361b";"2021-02-04 12:54:41"
"9ec847";2;54;5;0;"5b361b";"2021-02-04 12:54:41"
"5d267b";4;40;5;0;"5b361b";"2021-02-04 12:54:41"
"f084eb";4;36;5;0;"5b361b";"2021-02-04 12:54:41"
"b9a74d";3;17;5;0;"5b361b";"2021-02-04 12:54:41"
"72f5d4";1;19;11;1;"e39b1d";"2021-01-08 06:51:55"
"9ec847";2;54;11;1;"e39b1d";"2021-01-08 06:51:55"
"5d267b";5;40;11;1;"e39b1d";"2021-01-08 06:51:55"
"c8d436";5;10;11;1;"e39b1d";"2021-01-08 06:51:55"
"f084eb";1;36;11;1;"e39b1d";"2021-01-08 06:51:55"
"c4a632";4;13;0;0;"5604ae";"2021-02-03 13:22:04"
"e83aa3";5;32;0;0;"5604ae";"2021-02-03 13:22:04"
"c8d436";4;10;0;0;"5604ae";"2021-02-03 13:22:04"
"2feb6b";1;29;0;0;"5604ae";"2021-02-03 13:22:04"
"e31d39";3;10;22;1;"b1be19";"2021-03-22 03:05:03"
"72f5d4";1;19;22;1;"b1be19";"2021-03-22 03:05:03"
"9ec847";1;54;22;1;"b1be19";"2021-03-22 03:05:03"
"2a2353";3;57;22;1;"b1be19";"2021-03-22 03:05:03"
"f084eb";4;36;22;1;"b1be19";"2021-03-22 03:05:03"
"b9a74d";1;17;22;1;"b1be19";"2021-03-22 03:05:03"
"d5e9a6";5;23;15;1;"e601c8";"2021-02-11 04:18:09"
"9ec847";2;54;15;1;"e601c8";"2021-02-11 04:18:09"
"5d267b";5;40;15;1;"e601c8";"2021-02-11 04:18:09"
"c8d436";5;10;15;1;"e601c8";"2021-02-11 04:18:09"
"b9a74d";4;17;15;1;"e601c8";"2021-02-11 04:18:09"
"e83aa3";3;32;13;1;"a6210b";"2021-01-12 00:21:54"
"e31d39";1;10;13;1;"a6210b";"2021-01-12 00:21:54"
"9ec847";2;54;13;1;"a6210b";"2021-01-12 00:21:54"
"f084eb";2;36;13;1;"a6210b";"2021-01-12 00:21:54"
"b9a74d";1;17;13;1;"a6210b";"2021-01-12 00:21:54"
"9ec847";3;54;5;0;"95ae03";"2021-01-04 16:32:31"
"5d267b";4;40;5;0;"95ae03";"2021-01-04 16:32:31"
"2a2353";2;57;5;0;"95ae03";"2021-01-04 16:32:31"
"b9a74d";5;17;5;0;"95ae03";"2021-01-04 16:32:31"
"c4a632";5;13;17;1;"42f465";"2021-02-20 01:27:50"
"e83aa3";1;32;17;1;"42f465";"2021-02-20 01:27:50"
"72f5d4";5;19;17;1;"42f465";"2021-02-20 01:27:50"
"9ec847";2;54;17;1;"42f465";"2021-02-20 01:27:50"
"2feb6b";3;29;17;1;"42f465";"2021-02-20 01:27:50"
"9ec847";5;54;7;0;"0fb02e";"2021-03-08 15:35:50"
"2a2353";5;57;7;0;"0fb02e";"2021-03-08 15:35:50"
"f084eb";3;36;7;0;"0fb02e";"2021-03-08 15:35:50"
"c4a632";3;13;18;1;"3c2e0c";"2021-02-09 20:23:20"
"e83aa3";5;32;18;1;"3c2e0c";"2021-02-09 20:23:20"
"72f5d4";3;19;18;1;"3c2e0c";"2021-02-09 20:23:20"
"5d267b";1;40;18;1;"3c2e0c";"2021-02-09 20:23:20"
"c8d436";3;10;18;1;"3c2e0c";"2021-02-09 20:23:20"
"f084eb";3;36;18;1;"3c2e0c";"2021-02-09 20:23:20"
"2feb6b";3;29;18;1;"3c2e0c";"2021-02-09 20:23:20"
"c4a632";4;13;13;1;"b0cc2e";"2021-01-10 11:38:59"
"e83aa3";4;32;13;1;"b0cc2e";"2021-01-10 11:38:59"
"d5e9a6";5;23;13;1;"b0cc2e";"2021-01-10 11:38:59"
"72f5d4";3;19;13;1;"b0cc2e";"2021-01-10 11:38:59"
"9ec847";2;54;13;1;"b0cc2e";"2021-01-10 11:38:59"
"5d267b";5;40;13;1;"b0cc2e";"2021-01-10 11:38:59"
"c8d436";4;10;13;1;"b0cc2e";"2021-01-10 11:38:59"
"2a2353";4;57;13;1;"b0cc2e";"2021-01-10 11:38:59"
"b9a74d";4;17;13;1;"b0cc2e";"2021-01-10 11:38:59"
"2feb6b";1;29;13;1;"b0cc2e";"2021-01-10 11:38:59"
"c4a632";2;13;3;1;"033de4";"2021-02-24 23:54:36"
"e83aa3";1;32;3;1;"033de4";"2021-02-24 23:54:36"
"d5e9a6";5;23;3;1;"033de4";"2021-02-24 23:54:36"
"9ec847";1;54;3;1;"033de4";"2021-02-24 23:54:36"
"c8d436";3;10;3;1;"033de4";"2021-02-24 23:54:36"
"f084eb";1;36;3;1;"033de4";"2021-02-24 23:54:36"
"2feb6b";4;29;3;1;"033de4";"2021-02-24 23:54:36"
"c4a632";1;13;2;1;"c99a44";"2021-02-09 00:46:09"
"e31d39";3;10;2;1;"c99a44";"2021-02-09 00:46:09"
"d5e9a6";1;23;2;1;"c99a44";"2021-02-09 00:46:09"
"5d267b";3;40;2;1;"c99a44";"2021-02-09 00:46:09"
"c8d436";3;10;2;1;"c99a44";"2021-02-09 00:46:09"
"2a2353";3;57;2;1;"c99a44";"2021-02-09 00:46:09"
"2feb6b";3;29;2;1;"c99a44";"2021-02-09 00:46:09"
"c4a632";3;13;1;0;"86a7cc";"2021-02-25 12:02:05"
"e83aa3";2;32;1;0;"86a7cc";"2021-02-25 12:02:05"
"d5e9a6";4;23;1;0;"86a7cc";"2021-02-25 12:02:05"
"72f5d4";5;19;1;0;"86a7cc";"2021-02-25 12:02:05"
"5d267b";4;40;1;0;"86a7cc";"2021-02-25 12:02:05"
"2a2353";2;57;1;0;"86a7cc";"2021-02-25 12:02:05"
"c4a632";4;13;9;1;"924bc9";"2021-01-13 16:15:46"
"72f5d4";1;19;9;1;"924bc9";"2021-01-13 16:15:46"
"c8d436";3;10;9;1;"924bc9";"2021-01-13 16:15:46"
"e83aa3";5;32;8;0;"cd0983";"2021-01-28 14:52:54"
"d5e9a6";4;23;8;0;"cd0983";"2021-01-28 14:52:54"
"9ec847";1;54;8;0;"cd0983";"2021-01-28 14:52:54"
"f084eb";3;36;8;0;"cd0983";"2021-01-28 14:52:54"
"2feb6b";4;29;8;0;"cd0983";"2021-01-28 14:52:54"
"e83aa3";5;32;2;1;"1b5d58";"2021-03-29 06:56:40"
"e31d39";4;10;2;1;"1b5d58";"2021-03-29 06:56:40"
"9ec847";2;54;2;1;"1b5d58";"2021-03-29 06:56:40"
"2a2353";5;57;2;1;"1b5d58";"2021-03-29 06:56:40"
"e31d39";4;10;19;0;"3ad147";"2021-01-13 06:30:27"
"d5e9a6";1;23;19;0;"3ad147";"2021-01-13 06:30:27"
"72f5d4";5;19;19;0;"3ad147";"2021-01-13 06:30:27"
"c8d436";4;10;19;0;"3ad147";"2021-01-13 06:30:27"
"2a2353";5;57;19;0;"3ad147";"2021-01-13 06:30:27"
"e83aa3";1;32;22;0;"7af81c";"2021-02-18 19:32:19"
"72f5d4";1;19;22;0;"7af81c";"2021-02-18 19:32:19"
"9ec847";5;54;22;0;"7af81c";"2021-02-18 19:32:19"
"5d267b";4;40;22;0;"7af81c";"2021-02-18 19:32:19"
"2a2353";5;57;22;0;"7af81c";"2021-02-18 19:32:19"
"e31d39";3;10;23;0;"e375f9";"2021-01-05 10:51:59"
"d5e9a6";3;23;23;0;"e375f9";"2021-01-05 10:51:59"
"9ec847";4;54;23;0;"e375f9";"2021-01-05 10:51:59"
"5d267b";5;40;23;0;"e375f9";"2021-01-05 10:51:59"
"2feb6b";3;29;23;0;"e375f9";"2021-01-05 10:51:59"
"c4a632";3;13;20;1;"9e0c76";"2021-02-01 00:52:27"
"d5e9a6";5;23;20;1;"9e0c76";"2021-02-01 00:52:27"
"72f5d4";5;19;20;1;"9e0c76";"2021-02-01 00:52:27"
"2a2353";3;57;20;1;"9e0c76";"2021-02-01 00:52:27"
"e31d39";4;10;11;0;"2c947b";"2021-02-08 15:23:59"
"d5e9a6";3;23;11;0;"2c947b";"2021-02-08 15:23:59"
"5d267b";3;40;11;0;"2c947b";"2021-02-08 15:23:59"
"c8d436";5;10;11;0;"2c947b";"2021-02-08 15:23:59"
"2a2353";4;57;11;0;"2c947b";"2021-02-08 15:23:59"
"c4a632";4;13;16;0;"95af8d";"2021-02-14 13:26:38"
"e83aa3";1;32;16;0;"95af8d";"2021-02-14 13:26:38"
"d5e9a6";5;23;16;0;"95af8d";"2021-02-14 13:26:38"
"72f5d4";3;19;16;0;"95af8d";"2021-02-14 13:26:38"
"9ec847";2;54;16;0;"95af8d";"2021-02-14 13:26:38"
"c8d436";2;10;16;0;"95af8d";"2021-02-14 13:26:38"
"b9a74d";5;17;16;0;"95af8d";"2021-02-14 13:26:38"
"e31d39";3;10;23;0;"5e3925";"2021-02-08 06:32:59"
"d5e9a6";1;23;23;0;"5e3925";"2021-02-08 06:32:59"
"72f5d4";4;19;23;0;"5e3925";"2021-02-08 06:32:59"
"9ec847";4;54;23;0;"5e3925";"2021-02-08 06:32:59"
"c8d436";3;10;23;0;"5e3925";"2021-02-08 06:32:59"
"c4a632";5;13;17;0;"8c7281";"2021-01-14 19:14:28"
"e83aa3";1;32;17;0;"8c7281";"2021-01-14 19:14:28"
"9ec847";1;54;17;0;"8c7281";"2021-01-14 19:14:28"
"5d267b";1;40;17;0;"8c7281";"2021-01-14 19:14:28"
"c8d436";2;10;17;0;"8c7281";"2021-01-14 19:14:28"
"c4a632";4;13;16;1;"2c2335";"2021-03-26 04:48:32"
"e83aa3";4;32;16;1;"2c2335";"2021-03-26 04:48:32"
"e31d39";5;10;16;1;"2c2335";"2021-03-26 04:48:32"
"72f5d4";1;19;16;1;"2c2335";"2021-03-26 04:48:32"
"f084eb";2;36;16;1;"2c2335";"2021-03-26 04:48:32"
"c4a632";5;13;7;0;"45fc26";"2021-01-30 03:56:50"
"e83aa3";5;32;7;0;"45fc26";"2021-01-30 03:56:50"
"e31d39";2;10;7;0;"45fc26";"2021-01-30 03:56:50"
"d5e9a6";2;23;7;0;"45fc26";"2021-01-30 03:56:50"
"72f5d4";4;19;7;0;"45fc26";"2021-01-30 03:56:50"
"9ec847";1;54;7;0;"45fc26";"2021-01-30 03:56:50"
"c4a632";3;13;20;1;"3e8cfb";"2021-01-15 17:07:29"
"e31d39";4;10;20;1;"3e8cfb";"2021-01-15 17:07:29"
"72f5d4";3;19;20;1;"3e8cfb";"2021-01-15 17:07:29"
"c8d436";1;10;20;1;"3e8cfb";"2021-01-15 17:07:29"
"2feb6b";4;29;20;1;"3e8cfb";"2021-01-15 17:07:29"
"c4a632";1;13;9;1;"92f2aa";"2021-02-08 15:06:44"
"e83aa3";1;32;9;1;"92f2aa";"2021-02-08 15:06:44"
"e31d39";2;10;9;1;"92f2aa";"2021-02-08 15:06:44"
"9ec847";1;54;9;1;"92f2aa";"2021-02-08 15:06:44"
"c8d436";5;10;9;1;"92f2aa";"2021-02-08 15:06:44"
"2a2353";3;57;9;1;"92f2aa";"2021-02-08 15:06:44"
"f084eb";2;36;9;1;"92f2aa";"2021-02-08 15:06:44"
"b9a74d";4;17;9;1;"92f2aa";"2021-02-08 15:06:44"
"2feb6b";2;29;9;1;"92f2aa";"2021-02-08 15:06:44"
"72f5d4";3;19;19;0;"d4c88b";"2021-03-14 04:27:24"
"f084eb";4;36;19;0;"d4c88b";"2021-03-14 04:27:24"
"b9a74d";1;17;19;0;"d4c88b";"2021-03-14 04:27:24"
"c4a632";5;13;9;1;"d4b4ca";"2021-03-13 19:32:22"
"e83aa3";3;32;9;1;"d4b4ca";"2021-03-13 19:32:22"
"72f5d4";2;19;9;1;"d4b4ca";"2021-03-13 19:32:22"
"5d267b";2;40;9;1;"d4b4ca";"2021-03-13 19:32:22"
"f084eb";3;36;9;1;"d4b4ca";"2021-03-13 19:32:22"
"2feb6b";2;29;9;1;"d4b4ca";"2021-03-13 19:32:22"
"c4a632";4;13;16;1;"212770";"2021-01-19 16:38:17"
"d5e9a6";2;23;16;1;"212770";"2021-01-19 16:38:17"
"b9a74d";2;17;16;1;"212770";"2021-01-19 16:38:17"
"e83aa3";3;32;17;1;"4955f9";"2021-03-03 05:55:47"
"e31d39";3;10;17;1;"4955f9";"2021-03-03 05:55:47"
"d5e9a6";3;23;17;1;"4955f9";"2021-03-03 05:55:47"
"72f5d4";3;19;17;1;"4955f9";"2021-03-03 05:55:47"
"9ec847";5;54;17;1;"4955f9";"2021-03-03 05:55:47"
"5d267b";3;40;17;1;"4955f9";"2021-03-03 05:55:47"
"2feb6b";4;29;17;1;"4955f9";"2021-03-03 05:55:47"
"c4a632";3;13;6;0;"f31aec";"2021-01-24 21:06:26"
"9ec847";3;54;6;0;"f31aec";"2021-01-24 21:06:26"
"5d267b";1;40;6;0;"f31aec";"2021-01-24 21:06:26"
"2a2353";3;57;6;0;"f31aec";"2021-01-24 21:06:26"
"f084eb";2;36;6;0;"f31aec";"2021-01-24 21:06:26"
"e31d39";5;10;3;0;"e6488f";"2021-02-22 16:53:33"
"d5e9a6";5;23;3;0;"e6488f";"2021-02-22 16:53:33"
"72f5d4";3;19;3;0;"e6488f";"2021-02-22 16:53:33"
"5d267b";3;40;3;0;"e6488f";"2021-02-22 16:53:33"
"c8d436";1;10;3;0;"e6488f";"2021-02-22 16:53:33"
"2a2353";3;57;3;0;"e6488f";"2021-02-22 16:53:33"
"2feb6b";4;29;3;0;"e6488f";"2021-02-22 16:53:33"
"c4a632";4;13;20;1;"2935e2";"2021-03-16 22:17:35"
"e83aa3";1;32;20;1;"2935e2";"2021-03-16 22:17:35"
"e31d39";2;10;20;1;"2935e2";"2021-03-16 22:17:35"
"9ec847";4;54;20;1;"2935e2";"2021-03-16 22:17:35"
"2a2353";5;57;20;1;"2935e2";"2021-03-16 22:17:35"
"f084eb";5;36;20;1;"2935e2";"2021-03-16 22:17:35"
"2feb6b";5;29;20;1;"2935e2";"2021-03-16 22:17:35"
"c4a632";2;13;19;1;"2d8f11";"2021-03-17 07:13:19"
"e83aa3";4;32;19;1;"2d8f11";"2021-03-17 07:13:19"
"d5e9a6";4;23;19;1;"2d8f11";"2021-03-17 07:13:19"
"9ec847";4;54;19;1;"2d8f11";"2021-03-17 07:13:19"
"f084eb";1;36;19;1;"2d8f11";"2021-03-17 07:13:19"
"c4a632";1;13;20;1;"14442e";"2021-03-23 10:55:37"
"e31d39";4;10;20;1;"14442e";"2021-03-23 10:55:37"
"d5e9a6";1;23;20;1;"14442e";"2021-03-23 10:55:37"
"72f5d4";5;19;20;1;"14442e";"2021-03-23 10:55:37"
"5d267b";2;40;20;1;"14442e";"2021-03-23 10:55:37"
"c8d436";1;10;20;1;"14442e";"2021-03-23 10:55:37"
"2a2353";1;57;20;1;"14442e";"2021-03-23 10:55:37"
"f084eb";4;36;20;1;"14442e";"2021-03-23 10:55:37"
"2feb6b";2;29;20;1;"14442e";"2021-03-23 10:55:37"
"e31d39";2;10;7;1;"99563f";"2021-02-15 18:36:32"
"f084eb";4;36;7;1;"99563f";"2021-02-15 18:36:32"
"c4a632";4;13;18;0;"95df60";"2021-02-04 07:23:51"
"e31d39";4;10;18;0;"95df60";"2021-02-04 07:23:51"
"d5e9a6";1;23;18;0;"95df60";"2021-02-04 07:23:51"
"72f5d4";2;19;18;0;"95df60";"2021-02-04 07:23:51"
"9ec847";5;54;18;0;"95df60";"2021-02-04 07:23:51"
"5d267b";2;40;18;0;"95df60";"2021-02-04 07:23:51"
"c8d436";1;10;18;0;"95df60";"2021-02-04 07:23:51"
"2a2353";1;57;18;0;"95df60";"2021-02-04 07:23:51"
"e83aa3";3;32;1;0;"9a5a66";"2021-01-20 01:16:17"
"d5e9a6";1;23;1;0;"9a5a66";"2021-01-20 01:16:17"
"9ec847";1;54;1;0;"9a5a66";"2021-01-20 01:16:17"
"5d267b";5;40;1;0;"9a5a66";"2021-01-20 01:16:17"
"c8d436";1;10;1;0;"9a5a66";"2021-01-20 01:16:17"
"f084eb";2;36;1;0;"9a5a66";"2021-01-20 01:16:17"
"b9a74d";1;17;1;0;"9a5a66";"2021-01-20 01:16:17"
"c4a632";5;13;23;1;"3766cc";"2021-02-25 07:25:26"
"72f5d4";5;19;23;1;"3766cc";"2021-02-25 07:25:26"
"c8d436";4;10;23;1;"3766cc";"2021-02-25 07:25:26"
"2a2353";2;57;23;1;"3766cc";"2021-02-25 07:25:26"
"f084eb";3;36;23;1;"3766cc";"2021-02-25 07:25:26"
"c4a632";2;13;13;1;"aecc00";"2021-03-17 03:59:20"
"e83aa3";4;32;13;1;"aecc00";"2021-03-17 03:59:20"
"e31d39";2;10;13;1;"aecc00";"2021-03-17 03:59:20"
"72f5d4";2;19;13;1;"aecc00";"2021-03-17 03:59:20"
"9ec847";4;54;13;1;"aecc00";"2021-03-17 03:59:20"
"5d267b";5;40;13;1;"aecc00";"2021-03-17 03:59:20"
"c8d436";1;10;13;1;"aecc00";"2021-03-17 03:59:20"
"2feb6b";5;29;13;1;"aecc00";"2021-03-17 03:59:20"
"e83aa3";1;32;6;0;"b51d44";"2021-01-14 17:09:04"
"e31d39";2;10;6;0;"b51d44";"2021-01-14 17:09:04"
"d5e9a6";4;23;6;0;"b51d44";"2021-01-14 17:09:04"
"c8d436";2;10;6;0;"b51d44";"2021-01-14 17:09:04"
"f084eb";4;36;6;0;"b51d44";"2021-01-14 17:09:04"
"2feb6b";2;29;6;0;"b51d44";"2021-01-14 17:09:04"
"d5e9a6";3;23;18;0;"2607e0";"2021-02-19 04:58:30"
"c8d436";4;10;18;0;"2607e0";"2021-02-19 04:58:30"
"b9a74d";4;17;18;0;"2607e0";"2021-02-19 04:58:30"
"c4a632";5;13;13;0;"7f398d";"2021-03-03 23:14:59"
"e31d39";4;10;13;0;"7f398d";"2021-03-03 23:14:59"
"d5e9a6";1;23;13;0;"7f398d";"2021-03-03 23:14:59"
"c8d436";1;10;13;0;"7f398d";"2021-03-03 23:14:59"
"2a2353";4;57;13;0;"7f398d";"2021-03-03 23:14:59"
"f084eb";4;36;13;0;"7f398d";"2021-03-03 23:14:59"
"e83aa3";2;32;22;1;"3c5145";"2021-02-16 02:24:39"
"d5e9a6";5;23;22;1;"3c5145";"2021-02-16 02:24:39"
"9ec847";4;54;22;1;"3c5145";"2021-02-16 02:24:39"
"c8d436";4;10;22;1;"3c5145";"2021-02-16 02:24:39"
"f084eb";2;36;22;1;"3c5145";"2021-02-16 02:24:39"
"d5e9a6";4;23;22;1;"17be75";"2021-01-11 22:17:43"
"72f5d4";1;19;22;1;"17be75";"2021-01-11 22:17:43"
"5d267b";4;40;22;1;"17be75";"2021-01-11 22:17:43"
"c8d436";3;10;22;1;"17be75";"2021-01-11 22:17:43"
"2a2353";1;57;22;1;"17be75";"2021-01-11 22:17:43"
"f084eb";5;36;22;1;"17be75";"2021-01-11 22:17:43"
"b9a74d";4;17;22;1;"17be75";"2021-01-11 22:17:43"
"2feb6b";3;29;22;1;"17be75";"2021-01-11 22:17:43"
